restaurant_id,rating,relative_date,text_snippet,scraped_at,review_date
2250,4.0,3 months ago,"St. Regis Bangkok – Sunday Brunch Buffet
A lovely international buffet with a classy vibe. However, service could be better — there weren’t enough staff in the seating area, so orders and service took",2026-02-09T09:47:28.855786,2025-11-11
2250,4.0,3 months ago,"I went to the St. Regis to try their Sunday Brunch Buffet. The lobster tails were excellent, and their cheese boards were really nice too. However, the foie gras was a bit dry, and the sauce that came",2026-02-09T09:47:28.875963,2025-11-11
2250,1.0,Edited 4 months ago,"Had the all you can eat breakfast and was disappointed. Food was just ok. Even the mango sticky rice, the mango seems old.  Coffee and thai tea was the best. …",2026-02-09T09:47:28.897096,2025-10-12
2250,5.0,4 months ago,"VIU at the St. Regis Hotel Bangkok is an incredible dining experience! Their all-you-can-eat lunch and dinner are truly impressive — every dish is made with premium ingredients, beautifully presented,",2026-02-09T09:47:28.917686,2025-10-12
2250,1.0,5 months ago,Never have I ate in a reputable 5 star hotel breakfast and decided that I would not return the next day. …,2026-02-09T09:47:28.933863,2025-09-12
2250,5.0,3 months ago,My 2nd time here. I was here for Sunday brunch 1 week and then Saturday night dinner the next week. Both times were exquisite experiences with amazing food! The staff were so attentive and helpful. Fe,2026-02-09T09:47:28.952853,2025-11-11
2250,5.0,6 months ago,"🦞 VIU Café at The St. Regis Bangkok – Lobster Lover’s Dream Come True 🌟

If you’re in Bangkok and craving a luxurious dining experience, VIU Café at The …",2026-02-09T09:47:28.971126,2025-08-13
2250,5.0,7 months ago,"Linda was our host and she took good care of us during our lunch. It was my birthday and the staff made the lunch memorable by bringing a special brownie to celebrate! the food was lovely, and the Tem",2026-02-09T09:47:28.988655,2025-07-14
2250,5.0,3 weeks ago,"Simply amazing food with rows and rows of breakfast choices some changing daily.  Plus if there is something you want that is not there, they will make it for you.  The staff is super friendly, attent",2026-02-09T09:47:29.009944,2026-01-19
2250,5.0,a month ago,Came at almost closing time and the staffs are still nice and attentive. They have set menus here which is nice and super worth the price. We ordered pan seared foie gras with the jam and blueberry it,2026-02-09T09:47:29.030115,2026-01-10
2250,4.0,2 weeks ago,"The food and the service are excellent.
I like the idea to mix buffet concept, a la carte dishes, and pass around dishes (caviar and tiramisu) …",2026-02-09T09:47:29.051494,2026-01-26
2250,5.0,11 months ago,"Amazing quality lobster, prawns, crabs, and even wagyu. They have a “caviar trolley” that goes around, which is a great opportunity to try caviar if you’ve never had it before. The selection is incred",2026-02-09T09:47:29.071408,2025-03-16
2250,5.0,a year ago,"Recently, we had the pleasure of experiencing an extraordinary dining experience at VIU @viubangkok, located on the 12th floor of The St. Regis Bangkok. The restaurant offers breathtaking views of the",2026-02-09T09:47:29.089019,2025-02-09
2250,4.0,a year ago,"Located on the 12th floor of St. Regis Bangkok. Simply take the elevator up, turn left after exiting, and you’ll find the restaurant right away-very convenient for diners. …",2026-02-09T09:47:29.113401,2025-02-09
2250,5.0,7 months ago,"VIU has a 2 fork rating from Gambero Rosso International.
• The signature set lunch served at VIU at this Mediterranean restaurant with an Italian core was sensational and I especially ❤ …",2026-02-09T09:47:29.133665,2025-07-14
2250,5.0,a year ago,"If you are considering this restaurant, then you know expectations should be high! This is not my regular level of cuisine. We came for Easter Buffet and it was delectable! All the fixings and beyond ",2026-02-09T09:47:29.153128,2025-02-09
2250,4.0,2 months ago,"I absolutely adored the breads they served! They were so wonderfully crafted, with an amazing taste that just melted in my mouth. Beyond the bread, all the other dishes were equally delicious, a real ",2026-02-09T09:47:29.172793,2025-12-11
2250,5.0,a year ago,"We had breakfast at VIU during our stay, wow!!

Breakfast quality was excellent that you just want to spend an hour or two …",2026-02-09T09:47:29.193318,2025-02-09
2250,4.0,10 months ago,Caesar salad with smoke salmon was the only one dish we ordered that was on point - 750++. The 4 courses from Mastercard at 1200 bht for two was just average….,2026-02-09T09:47:29.213059,2025-04-15
2250,5.0,3 years ago,"I celebrated my birthday here with my husband. We ordered the 7 course dinner at 2,000 baht ++ (service charge and VAT). Because we booked on hungryhub, we got a free mocktail each. …",2026-02-09T09:47:29.235545,2023-02-10
2250,5.0,a month ago,We had a wonderful Christmas brunch / lunch ! It was simply amazing the service the decorations the food quality and variety. Thanks so much to all the staff at VIU and St Regis to make the event memo,2026-02-09T09:47:29.255255,2026-01-10
2250,4.0,2 years ago,"This is a restaurant inside the St. Regis hotel in Bangkok.
Interior is nicely decorated, and the food selection is good. …",2026-02-09T09:47:29.280093,2024-02-10
2250,4.0,Edited 3 years ago,"We had Sunday brunch here again. We, three of us, were billed for 6,138 baht after using 50% discount voucher. Despite the steeper price compared to last time (5,489), the food and the service were im",2026-02-09T09:47:29.303057,2023-02-10
2250,5.0,6 years ago,"The best Sunday Brunch in town for me! Sublime service, a wide variety of all you can deink soft drink along with a wide array of food to choose from. Lobster was so delectable and also unlimited. Als",2026-02-09T09:47:29.323990,2020-02-11
2250,4.0,3 years ago,Decent foods. Not so overpriced like other 5 star hotel. We had 4-course lunch including soft drinks for only 699 Baht. Great attentive staff. Nice atmosphere. Parking was quite narrow and hotel guest,2026-02-09T09:47:29.347445,2023-02-10
2250,5.0,2 years ago,"🌏👑 I am Club Marriott St.Regis Membership Tier 1 for Global Marriott. I had lovely moments and pleasant experience of Good Taste of Buffet Lobster, Lamb, Pork, Seafoods On Ice, Salmon, Sashimi, Sushi,",2026-02-09T09:47:29.368262,2024-02-10
2250,2.0,Edited 2 years ago,"Went to have 4-course set lunch.
Food is nice. Staff is doing their job like robot.
Environment is cold and dull. Atmosphere is extremely not lively.
Though the restaurant is spacious and quiet.",2026-02-09T09:47:29.388716,2024-02-10
2250,5.0,8 years ago,Amazing thanksgiving dinner with both buffet and table service included. Combination of both western and Thai dishes as well as fresh raw bar and pasta station.  Open show kitchen placed right in the ,2026-02-09T09:47:29.408448,2018-02-11
2270,5.0,a month ago,Love love this island. Water is so clear! Its full of fun and adventure. They have all activities besides jet skis. It felt like a club island they have music playing and restaurants on site. Great lo,2026-02-09T09:47:47.421598,2026-01-10
2270,5.0,5 months ago,"Very beautiful and very nice beach. They called it banana beach because of its shape like banana. You can enjoy there the swimming, snorkeling, kayaking, and walking on the white sand beaches. The com",2026-02-09T09:47:47.441729,2025-09-12
2270,5.0,a month ago,"Everything was great from start to finish. Alec, the tour guide was super helpful, friendly, and very funny, which made the whole experience even better. Great food, free soft drinks, and snorkeling p",2026-02-09T09:47:47.461659,2026-01-10
2270,5.0,a month ago,"A truly amazing island, its beauty shines through. Cleanliness is maintained. The food is very tasty and delicious. The staff are very attentive to customers. Highly recommended.",2026-02-09T09:47:47.479451,2026-01-10
2270,5.0,a month ago,"Today was an amazing day with Alex. She’s incredibly kind, attentive, and always checks in to make sure everything is perfect. Very professional and a pleasure to be around. I highly recommend going w",2026-02-09T09:47:47.497437,2026-01-10
2270,5.0,a week ago,"Super good experience. Second time back. Although it's a bit more crowded now, it was still a good time. Our tour guide Alex really took care of us and made sure we were comfortable and had an enjoyab",2026-02-09T09:47:47.515828,2026-02-02
2270,5.0,a month ago,"It is a beautiful place.. not far from Phuket..
But in this period Christmas it was full of people.. but still able to find a nice spot and had really good food at the restaurant.. …",2026-02-09T09:47:47.533218,2026-01-10
2270,5.0,2 months ago,Beautiful island to visit. Meals and toilets available. Floating dock could be difficult for elderly or children but is very wide. Stick to the middle of your balance is not the best as it moves with ,2026-02-09T09:47:47.554212,2025-12-11
2270,5.0,2 months ago,"the water was crystal clear and swimming with all the colourful fish was super fun. the staff were very friendly, the vibe was relaxed, and everything was so well organised. …",2026-02-09T09:47:47.572432,2025-12-11
2270,5.0,a month ago,Thank you Guide Alex so much for giving me a great experience. Parasailing and Snorkeling made me touch very good vibe. I love and enjoy everything in Banana Beach.,2026-02-09T09:47:47.588915,2026-01-10
2270,3.0,a month ago,By far not so beautiful as the beaches of Similan islands. In the sand were many jellyfish and it was very crowded with people.,2026-02-09T09:47:47.606946,2026-01-10
2270,5.0,6 months ago,"This was a very well run tour program. The tour guides were organized and friendly and kept things moving along. The snorkeling experience, of course, was the highlight. Just beautiful, clear water. S",2026-02-09T09:47:47.622826,2025-08-13
2270,5.0,2 months ago,"Fantastic experience at the Banana Beach, OILLY and Nana did a great job in hosting a large group from India, the ambience the food the decor and the drinks were all way above expectations. Great job ",2026-02-09T09:47:47.641175,2025-12-11
2270,5.0,2 months ago,"Well organized, Alex was a real leader, explained everything several times and made sure everyone understands, the food was also good and beyond expectation for a beach day out.",2026-02-09T09:47:47.658669,2025-12-11
2270,4.0,4 months ago,"I joined a day-trip package to Banana Beach with family and friends, ages ranging from 5 to 73. We all had a nice time chilling, snorkeling and kayaking nearby. There are other options such as open wa",2026-02-09T09:47:47.674416,2025-10-12
2270,5.0,3 months ago,"Alex was an excellent guide, helpful and always smiling. I and a Wife had a blast of a vacation. Thailand tourism sector is well organised.",2026-02-09T09:47:47.691775,2025-11-11
2270,5.0,5 months ago,"We got a long boat from Rawai beach in Phuket for 1,500 baht that took us to the Banana beach and waited for 5 hours then brought us back. …",2026-02-09T09:47:47.708591,2025-09-12
2270,5.0,7 months ago,"We had an amazing time on the half-day island trip with Banana Beach to Koh Hey! Everything was perfectly organised from the initial booking, to the actual tour. Our wonderful guide Tata, was fantasti",2026-02-09T09:47:47.725080,2025-07-14
2270,5.0,a month ago,"Our experience at Banana Beach was absolutely unforgettable. The highlight of the trip was the private dinner table perfectly arranged by Nick, which made the evening feel truly exclusive and romantic",2026-02-09T09:47:47.742407,2026-01-10
2270,5.0,a month ago,"Took a private long tail boat from Challaong peir 20 minutes to beach. 300 THB entrance fee but you are given vouchers to redeem for food and drinks.
Beach is very clean and the is some fun snorkeling",2026-02-09T09:47:47.760849,2026-01-10
